record_set,record_id,name,MW,LogP,leverage,leverage_threshold,in_leverage_domain,in_simple_MW_LogP_range
experimental_training_214,193,OB1OB2OB(O)OB(O1)O2,157.25699999999998,-2.9792000000000005,0.24747300441400702,0.16822429906542055,False,True
experimental_training_214,194,OC(O)C(Cl)(Cl)Cl,165.403,0.6672999999999998,0.060820362936798995,0.16822429906542055,True,True
experimental_training_214,195,OCC(O)C(O)C(O)C(O)CO,182.172,-3.5854000000000004,0.09608717702759545,0.16822429906542055,True,True
experimental_training_214,196,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,342.297,-5.395599999999993,0.15580243688305837,0.16822429906542055,True,True
experimental_training_214,197,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,504.4380000000001,-7.571399999999989,0.3164649372763544,0.16822429906542055,False,True
experimental_training_214,198,OCC=Cc1ccccc1,134.178,1.6921,0.023645755974152173,0.16822429906542055,True,True
experimental_training_214,199,OCCOc1ccccc1,138.16599999999997,1.0577,0.025014363478426737,0.16822429906542055,True,True
experimental_training_214,200,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,289.54499999999996,5.144700000000002,0.05097414059777809,0.16822429906542055,True,True
experimental_training_214,201,Oc1cc(O)cc(O)c1,126.11099999999996,0.8033999999999999,0.04038420332880011,0.16822429906542055,True,True
experimental_training_214,202,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,336.23099999999994,4.5085000000000015,0.08987694964142896,0.16822429906542055,True,True
experimental_training_214,203,Oc1ccc(O)c(O)c1,126.11099999999998,0.8033999999999999,0.04038420332880009,0.16822429906542055,True,True
experimental_training_214,204,Oc1ccc(O)cc1,110.11199999999998,1.0978,0.025963457860087094,0.16822429906542055,True,True
experimental_training_214,205,Oc1ccc2ccccc2c1,144.17299999999997,2.5454,0.02265625179135853,0.16822429906542055,True,True
experimental_training_214,206,Oc1cccc(O)c1,110.11199999999998,1.0978,0.02596345786008709,0.16822429906542055,True,True
experimental_training_214,207,Oc1cccc(O)c1O,126.11099999999998,0.8033999999999997,0.040384203328800085,0.16822429906542055,True,True
experimental_training_214,208,Oc1cccc2ccccc12,144.17299999999997,2.5454000000000008,0.022656251791358537,0.16822429906542055,True,True
experimental_training_214,209,Oc1ccccc1,94.113,1.3922,0.022915537082962407,0.16822429906542055,True,True
experimental_training_214,210,Oc1ccccc1O,110.11199999999998,1.0978,0.02596345786008709,0.16822429906542055,True,True
experimental_training_214,211,[3H]O[3H],22.031098556,-0.8247,0.08481612319765883,0.16822429906542055,True,True
experimental_training_214,212,c1ccc2ccccc2c1,128.17399999999995,2.839800000000001,0.028436687278707677,0.16822429906542055,True,True
experimental_training_214,213,c1ccccc1,78.11399999999999,1.6866,0.031240440997425803,0.16822429906542055,True,True
cosmetic_48,0,Niacinamide,122.12699999999998,0.1805,0.027742827172657508,0.16822429906542055,True,True
cosmetic_48,1,Arbutin,272.253,-1.4291000000000005,0.05152009448349945,0.16822429906542055,True,True
cosmetic_48,2,Alpha-Arbutin,272.253,-1.4291000000000005,0.05152009448349945,0.16822429906542055,True,True
cosmetic_48,3,Tranexamic acid,157.21300000000002,0.8361000000000001,0.03870927239981294,0.16822429906542055,True,True
cosmetic_48,4,Kojic acid,142.11,-0.1623,0.02105159320688942,0.16822429906542055,True,True
cosmetic_48,5,Ellagic acid,302.19399999999996,1.3128,0.208451833610946,0.16822429906542055,False,True
cosmetic_48,6,Glutathione,307.32800000000003,-2.2060999999999984,0.087464577081424,0.16822429906542055,True,True
cosmetic_48,7,Resveratrol,228.247,2.973800000000002,0.045046115194147626,0.16822429906542055,True,True
cosmetic_48,8,Retinol,286.45900000000006,5.510300000000006,0.11426652639315532,0.16822429906542055,True,True
cosmetic_48,9,Retinaldehyde,284.44300000000004,5.716900000000005,0.10609424985789521,0.16822429906542055,True,True
cosmetic_48,10,Retinyl palmitate,524.8740000000004,11.542499999999986,0.5091442804591536,0.16822429906542055,False,False
cosmetic_48,11,Adapalene,412.5290000000003,6.681400000000005,0.19677918240432157,0.16822429906542055,False,True
cosmetic_48,12,Bakuchiol,256.389,5.344100000000005,0.06318223657123641,0.16822429906542055,True,True
cosmetic_48,13,Ascorbic acid,176.124,-1.4073999999999995,0.04630905551041612,0.16822429906542055,True,True
cosmetic_48,14,Ascorbyl palmitate,414.5390000000001,4.624800000000003,0.32872275316794247,0.16822429906542055,False,True
cosmetic_48,15,Magnesium ascorbyl phosphate,579.0730000000001,-9.778000000000006,0.7935811489012344,0.16822429906542055,False,False
cosmetic_48,16,Sodium ascorbyl phosphate,322.049,-13.305800000000003,1.4725486865577408,0.16822429906542055,False,False
cosmetic_48,17,3-O-Ethyl ascorbic acid,204.178,-0.9288999999999998,0.0357588858158378,0.16822429906542055,True,True
cosmetic_48,18,Ferulic acid,194.186,1.4986,0.014566305963099395,0.16822429906542055,True,True
cosmetic_48,19,Alpha-tocopherol,430.7170000000002,8.840260000000002,0.19885893122972564,0.16822429906542055,False,False
cosmetic_48,20,Idebenone,338.44400000000013,3.462300000000003,0.12735588911762677,0.16822429906542055,True,True
cosmetic_48,21,Coenzyme Q10,863.3649999999994,17.853899999999975,1.3153173029746335,0.16822429906542055,False,False
cosmetic_48,22,Glycerin,92.09399999999998,-1.6681,0.04991146246020952,0.16822429906542055,True,True
cosmetic_48,23,Panthenol,205.25399999999996,-1.1355999999999995,0.0427368559656041,0.16822429906542055,True,True
cosmetic_48,24,Urea,60.05599999999999,-0.9762,0.061228603984108294,0.16822429906542055,True,True
cosmetic_48,25,Betaine,117.14799999999998,-1.5574999999999983,0.08644811381733812,0.16822429906542055,True,True
cosmetic_48,26,Trehalose,342.297,-5.3971999999999944,0.1599219242368563,0.16822429906542055,True,True
cosmetic_48,27,Sorbitol,182.172,-3.585399999999998,0.09608717702759538,0.16822429906542055,True,True
cosmetic_48,28,Propylene glycol,76.095,-0.6405,0.045244747327255,0.16822429906542055,True,True
cosmetic_48,29,"1,2-Hexanediol",118.17599999999996,0.5297999999999998,0.03794039146036311,0.16822429906542055,True,True
cosmetic_48,30,Ceramide NP,581.9670000000004,9.314,1.0315284895021153,0.16822429906542055,False,False
cosmetic_48,31,Squalane,422.8260000000003,11.08439999999999,0.5354970172055684,0.16822429906542055,False,False
cosmetic_48,32,Cholesterol,386.66400000000016,7.38870000000001,0.17433528452359145,0.16822429906542055,False,False
cosmetic_48,33,Linoleic acid,280.4519999999999,5.884500000000005,0.21311656992775468,0.16822429906542055,False,True
cosmetic_48,34,Allantoin,158.117,-2.1798,0.08597220204027939,0.16822429906542055,True,True
cosmetic_48,35,Bisabolol,222.372,4.230200000000004,0.057307785449402224,0.16822429906542055,True,True
cosmetic_48,36,Madecassoside,975.1320000000007,-2.0619999999999896,0.5848681673541749,0.16822429906542055,False,False
cosmetic_48,37,Azelaic acid,188.22299999999996,1.8863,0.07967523511476247,0.16822429906542055,True,True
cosmetic_48,38,Salicylic acid,138.122,1.0903999999999998,0.021007882558344623,0.16822429906542055,True,True
cosmetic_48,39,Glycolic acid,76.051,-0.9367,0.021601763857778362,0.16822429906542055,True,True
cosmetic_48,40,Lactic acid,90.078,-0.5482,0.02292577523137389,0.16822429906542055,True,True
cosmetic_48,41,Mandelic acid,152.14899999999997,0.8046,0.01737590466906879,0.16822429906542055,True,True
cosmetic_48,42,Menthol,156.26899999999998,2.4395000000000007,0.05270121873598415,0.16822429906542055,True,True
cosmetic_48,43,Oleic acid,282.4679999999999,6.1085000000000065,0.2545879461585842,0.16822429906542055,False,True
cosmetic_48,44,Limonene,136.238,3.308900000000002,0.03525982185040447,0.16822429906542055,True,True
cosmetic_48,45,Ethanol,46.069,-0.0014,0.04871258909562189,0.16822429906542055,True,True
cosmetic_48,46,Propylene carbonate,102.08899999999998,0.5417000000000001,0.035666647595781184,0.16822429906542055,True,True
cosmetic_48,47,Asiaticoside,959.1330000000008,-1.0327999999999922,0.5295971579380597,0.16822429906542055,False,False
